first_time_homebuyer_flag,borrowers_num,orig_UPB,orig_interest_rate,program_ind,zero_balance_effective_date,loan_purpose,LTV,units_numb,id_loan,maturity_date,occupancy_status,period,DTI_ratio,orig_loan_term,channel,Unnamed: 0,first_payment_date,cens,CLTV,MI_%,property_state,zero_balance_code,postal_code,MI_cancel_flag,int_only_flag,PPM_flag,property_type,property_val_method,time,amortization_type,service_name,seller_name
N,2,176000,7.0,9,,N,87,1,F99Q10145863,202903,P,2017-12-01,46,360,R,110977,199904,False,87,25,NY,-1.0,10400,9,N,N,SF,9,227,FRM,Other servicers,"COUNTRYWIDE HOME LOANS, INC."
N,1,92000,6.875,9,,N,33,1,F99Q10146027,202903,P,2017-12-01,30,360,T,111136,199904,False,33,0,CA,-1.0,95100,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,1,142000,6.75,9,,P,80,1,F99Q10146191,202903,P,2017-12-01,9,360,R,111298,199904,False,80,0,FL,-1.0,32200,9,N,Y,SF,9,227,FRM,Other servicers,"COUNTRYWIDE HOME LOANS, INC."
N,2,74000,6.75,9,201705.0,N,69,1,F99Q10146222,202903,P,2017-05-01,31,360,R,111330,199904,True,69,0,CA,1.0,96000,9,N,Y,MH,9,220,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
Y,2,119000,6.75,9,,P,80,1,F99Q10146261,202903,P,2017-12-01,34,360,T,111367,199904,False,80,0,FL,-1.0,33100,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
Y,1,63000,6.75,9,,P,80,1,F99Q10146347,202902,P,2017-12-01,19,360,R,111453,199903,False,80,0,VA,-1.0,20100,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,2,121000,6.75,9,201708.0,C,75,1,F99Q10146406,202903,P,2017-08-01,25,360,T,111512,199904,True,75,0,MT,1.0,59600,9,N,N,SF,9,223,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,1,88000,6.75,9,,N,52,1,F99Q10146456,202903,P,2017-12-01,24,360,T,111559,199904,False,52,0,OR,-1.0,97100,9,N,N,PU,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,2,76000,6.75,9,201702.0,N,80,1,F99Q10146463,202903,P,2017-02-01,12,360,T,111567,199904,True,80,0,FL,1.0,33500,9,N,N,SF,9,217,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
Y,2,94000,6.75,9,,P,95,1,F99Q10146466,202903,P,2017-12-01,18,360,R,111571,199904,False,95,30,AL,-1.0,35000,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,1,67000,6.875,9,,N,75,1,F99Q10146532,201903,P,2017-12-01,25,240,R,111638,199904,False,75,0,OH,-1.0,44100,9,N,N,SF,9,227,FRM,Other servicers,"COUNTRYWIDE HOME LOANS, INC."
N,1,48000,7.75,9,,P,95,1,F99Q10146544,202903,P,2017-12-01,17,360,R,111647,199904,False,95,30,TX,-1.0,79100,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,2,140000,6.875,9,,N,80,1,F99Q10146593,202903,P,2017-12-01,17,360,T,111697,199904,False,80,0,IL,-1.0,60000,9,N,N,SF,9,227,FRM,Other servicers,"COUNTRYWIDE HOME LOANS, INC."
N,2,230000,7.0,9,,C,75,1,F99Q10146640,202902,P,2017-12-01,19,360,T,111745,199903,False,75,0,IL,-1.0,60500,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,2,83000,7.0,9,,P,80,1,F99Q10146644,202902,P,2017-12-01,20,360,T,111750,199903,False,80,0,TX,-1.0,77500,9,N,N,SF,9,228,FRM,Other servicers,"COUNTRYWIDE HOME LOANS, INC."
N,1,96000,7.5,9,,C,80,1,F99Q10146659,202902,P,2017-12-01,12,360,T,111766,199903,False,80,0,MI,-1.0,48100,9,N,N,SF,9,228,FRM,Other servicers,"COUNTRYWIDE HOME LOANS, INC."
N,2,82000,6.25,9,,N,74,1,F99Q10146719,201903,P,2017-12-01,21,240,T,111810,199904,False,74,0,PA,-1.0,18600,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,2,70000,6.875,9,,N,67,1,F99Q10146752,202903,P,2017-12-01,15,360,T,111844,199904,False,67,0,IN,-1.0,46300,9,N,N,SF,9,227,FRM,Other servicers,"COUNTRYWIDE HOME LOANS, INC."
N,1,64000,6.875,9,,N,69,1,F99Q10146754,202903,P,2017-12-01,13,360,R,111847,199904,False,69,0,AL,-1.0,36600,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,1,64000,6.875,9,,C,72,1,F99Q10146755,202903,P,2017-12-01,18,360,T,111849,199904,False,72,0,NC,-1.0,28500,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,2,58000,6.875,9,201705.0,N,79,1,F99Q10146764,202903,P,2017-05-01,25,360,T,111858,199904,True,79,0,TX,1.0,75000,9,N,N,SF,9,220,FRM,Other servicers,"COUNTRYWIDE HOME LOANS, INC."
N,2,62000,6.875,9,,N,72,1,F99Q10146769,202403,P,2017-12-01,28,300,R,111863,199904,False,72,0,AL,-1.0,35200,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,1,70000,6.875,9,,C,66,1,F99Q10146785,202903,P,2017-12-01,38,360,T,111880,199904,False,66,0,MI,-1.0,48100,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,1,41000,6.875,9,,C,52,1,F99Q10146803,202903,P,2017-12-01,41,360,T,111899,199904,False,52,0,NC,-1.0,27000,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,2,88000,7.375,9,,N,80,1,F99Q10146838,202903,P,2017-12-01,35,360,T,111935,199904,False,80,12,IL,-1.0,60400,9,N,N,SF,9,227,FRM,Other servicers,"COUNTRYWIDE HOME LOANS, INC."
N,2,93000,7.375,9,,N,59,1,F99Q10146865,202903,P,2017-12-01,47,360,R,111962,199904,False,59,0,NH,-1.0,3800,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,2,83000,6.75,9,,N,63,1,F99Q10147043,201903,P,2017-12-01,31,240,T,112141,199904,False,63,0,MD,-1.0,20600,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,2,102000,6.875,9,201708.0,N,76,1,F99Q10147053,201903,P,2017-08-01,38,240,T,112152,199904,True,76,0,TX,1.0,78700,9,N,N,SF,9,223,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,1,110000,6.75,9,,P,79,1,F99Q10147132,202902,P,2017-12-01,24,360,T,112230,199903,False,79,0,SC,-1.0,29600,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,1,113000,6.75,9,,C,75,1,F99Q10147145,202903,P,2017-12-01,30,360,T,112243,199904,False,75,0,FL,-1.0,32000,9,N,N,SF,9,227,FRM,Other servicers,"COUNTRYWIDE HOME LOANS, INC."
N,2,83000,6.75,9,201701.0,P,80,1,F99Q10147182,202903,S,2017-01-01,13,360,T,112280,199904,True,80,0,WV,1.0,26800,9,N,N,PU,9,216,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,2,146000,6.75,9,,P,80,1,F99Q10147242,202903,P,2017-12-01,23,360,R,112337,199904,False,80,0,AL,-1.0,35100,9,N,N,SF,9,227,FRM,Other servicers,"COUNTRYWIDE HOME LOANS, INC."
N,1,100000,6.875,9,201711.0,C,80,1,F99Q10147269,202903,P,2017-11-01,40,360,T,112365,199904,True,80,12,MO,1.0,64000,9,N,N,SF,9,226,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,2,131000,7.5,9,201701.0,P,90,1,F99Q10147479,202903,P,2017-01-01,21,360,T,112572,199904,True,90,25,NC,1.0,28000,9,N,N,SF,9,216,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,2,60000,7.375,9,,C,80,1,F99Q10147519,202903,P,2017-12-01,23,360,T,112591,199904,False,80,0,MI,-1.0,49200,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,1,84000,6.75,9,201710.0,N,71,1,F99Q10147625,201903,P,2017-10-01,18,240,T,112697,199904,True,71,0,OK,1.0,74000,9,N,N,SF,9,225,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,2,61000,6.875,9,,N,72,1,F99Q10147629,201902,P,2017-12-01,25,240,T,112702,199903,False,72,0,PA,-1.0,15200,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,2,57000,6.875,9,,N,79,1,F99Q10147670,202904,P,2017-12-01,7,360,T,112744,199905,False,79,0,AR,-1.0,72800,9,N,N,SF,9,226,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,1,71000,6.875,9,,C,75,1,F99Q10147691,202903,P,2017-12-01,39,360,T,112766,199904,False,75,0,OH,-1.0,45000,9,N,N,SF,9,227,FRM,Other servicers,"COUNTRYWIDE HOME LOANS, INC."
N,2,100000,6.875,9,,P,53,1,F99Q10147784,202903,P,2017-12-01,8,360,T,112856,199904,False,53,0,FL,-1.0,33600,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,2,78000,6.75,9,,C,80,1,F99Q10147827,202903,P,2017-12-01,10,360,T,112898,199904,False,80,0,OK,-1.0,74100,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,2,55000,6.75,9,,C,40,1,F99Q10147868,202903,P,2017-12-01,26,360,R,112938,199904,False,40,0,NV,-1.0,89000,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,2,97000,7.75,9,,P,95,1,F99Q10147876,202903,P,2017-12-01,23,360,R,112944,199904,False,95,30,IN,-1.0,46100,9,N,N,SF,9,227,FRM,Other servicers,"COUNTRYWIDE HOME LOANS, INC."
N,2,96000,6.75,9,,C,75,1,F99Q10147881,201903,P,2017-12-01,32,240,T,112950,199904,False,75,0,OH,-1.0,44600,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,1,71000,6.75,9,,N,60,1,F99Q10147927,202903,P,2017-12-01,14,360,T,112997,199904,False,60,0,AZ,-1.0,85200,9,N,N,PU,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
Y,2,105000,6.75,9,201707.0,P,75,1,F99Q10147940,202903,P,2017-07-01,17,360,T,113011,199904,True,75,0,TX,1.0,77000,9,N,N,PU,9,222,FRM,Other servicers,"COUNTRYWIDE HOME LOANS, INC."
N,1,58000,6.75,9,201704.0,N,79,1,F99Q10147965,201903,P,2017-04-01,33,240,T,113037,199904,True,79,0,MS,1.0,39200,9,N,N,SF,9,219,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,1,42000,6.75,9,,P,62,1,F99Q10148009,202903,P,2017-12-01,45,360,T,113082,199904,False,62,0,FL,-1.0,33300,9,N,Y,PU,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,1,87000,6.875,9,,C,62,1,F99Q10148121,202903,P,2017-12-01,32,360,T,113195,199904,False,62,0,CO,-1.0,80000,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,1,65000,6.875,9,,C,73,1,F99Q10148192,202404,P,2017-12-01,18,300,T,113265,199905,False,73,17,FL,-1.0,33900,9,N,N,SF,9,226,FRM,Other servicers,"COUNTRYWIDE HOME LOANS, INC."
N,2,92000,6.875,9,,C,80,1,F99Q10148277,202903,P,2017-12-01,32,360,T,113349,199904,False,80,0,MI,-1.0,48000,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","COUNTRYWIDE HOME LOANS, INC."
N,1,75000,7.25,9,,P,95,1,F99Q10148458,202902,P,2017-12-01,57,360,T,113529,199903,False,95,30,IL,-1.0,60400,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,71000,7.25,9,,P,80,1,F99Q10148469,202902,I,2017-12-01,19,360,T,113541,199903,False,80,0,TX,-1.0,78100,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,1,31000,7.375,9,,N,70,1,F99Q10148482,202902,I,2017-12-01,43,360,R,113555,199903,False,70,0,GA,-1.0,31300,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,57000,7.0,9,,C,60,2,F99Q10148485,202903,I,2017-12-01,15,360,R,113559,199904,False,60,0,FL,-1.0,33000,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,1,44000,7.0,9,,C,59,1,F99Q10148486,202902,P,2017-12-01,25,360,R,113561,199903,False,59,0,GA,-1.0,30000,9,N,N,SF,9,228,FRM,Other servicers,"NATIONSBANK, N.A."
N,1,43000,7.375,9,,C,60,1,F99Q10148504,202902,I,2017-12-01,29,360,R,113580,199903,False,60,0,NC,-1.0,27300,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,1,153000,7.25,9,,C,51,1,F99Q10148531,202902,S,2017-12-01,39,360,R,113608,199903,False,51,0,VA,-1.0,23000,9,N,N,SF,9,228,FRM,Other servicers,"NATIONSBANK, N.A."
N,2,98000,6.375,9,201706.0,N,74,1,F99Q10148559,202903,P,2017-06-01,25,360,R,113637,199904,True,74,0,MI,1.0,48100,9,N,N,SF,9,221,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,77000,6.625,9,,N,61,1,F99Q10148592,202902,P,2017-12-01,32,360,T,113671,199903,False,61,0,PA,-1.0,17100,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,48000,6.75,9,,N,66,1,F99Q10148642,202902,P,2017-12-01,21,360,T,113722,199903,False,66,0,MO,-1.0,64000,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,78000,6.75,9,,C,47,1,F99Q10148669,202902,P,2017-12-01,19,360,T,113750,199903,False,47,0,VA,-1.0,23400,9,N,N,SF,9,228,FRM,Other servicers,"NATIONSBANK, N.A."
N,2,51000,6.625,9,,C,56,1,F99Q10148687,202903,S,2017-12-01,7,360,T,113769,199904,False,56,0,CO,-1.0,80500,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,57000,6.625,9,201712.0,N,70,1,F99Q10148708,202902,P,2017-12-01,42,360,R,113791,199903,True,70,0,GA,16.0,30600,9,N,N,SF,9,228,FRM,Other servicers,"NATIONSBANK, N.A."
N,2,66000,6.625,9,,C,75,1,F99Q10148710,202902,P,2017-12-01,40,360,R,113794,199903,False,75,0,NC,-1.0,27300,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,74000,6.75,9,,N,62,1,F99Q10148725,202902,P,2017-12-01,16,360,R,113810,199903,False,62,0,AZ,-1.0,85300,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,50000,6.875,9,,C,66,1,F99Q10148746,202903,P,2017-12-01,32,360,R,113832,199904,False,66,0,FL,-1.0,34100,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,1,78000,6.5,9,,N,71,1,F99Q10148749,202902,P,2017-12-01,12,360,R,113836,199903,False,71,0,CA,-1.0,91700,9,N,N,CO,9,228,FRM,Other servicers,"NATIONSBANK, N.A."
N,2,77000,6.875,9,,N,73,1,F99Q10148764,202902,P,2017-12-01,14,360,R,113852,199903,False,73,0,KS,-1.0,67200,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,1,32000,6.625,9,201712.0,P,90,1,F99Q10148768,202902,P,2017-12-01,39,360,R,113857,199903,True,90,25,SC,1.0,29400,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,1,75000,6.625,9,,N,73,2,F99Q10148792,202902,P,2017-12-01,9,360,R,113882,199903,False,73,0,CT,-1.0,6400,9,N,N,SF,9,228,FRM,Other servicers,"NATIONSBANK, N.A."
N,2,60000,6.625,9,,N,35,1,F99Q10148821,202902,P,2017-12-01,20,360,R,113912,199903,False,35,0,VA,-1.0,24000,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,28000,6.625,9,,N,28,1,F99Q10148847,202902,I,2017-12-01,23,360,R,113939,199903,False,28,0,TX,-1.0,78700,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,40000,6.875,9,,C,39,1,F99Q10148853,202903,P,2017-12-01,35,360,R,113946,199904,False,39,0,FL,-1.0,34200,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,1,48000,6.875,9,201709.0,C,80,1,F99Q10148854,202902,P,2017-09-01,28,360,R,113948,199903,True,80,0,FL,1.0,32100,9,N,N,CO,9,225,FRM,Other servicers,"NATIONSBANK, N.A."
N,2,40000,6.875,9,,C,72,1,F99Q10148905,202902,P,2017-12-01,27,360,R,113999,199903,False,72,0,FL,-1.0,32900,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,1,60000,6.75,9,,N,90,1,F99Q10148916,202902,P,2017-12-01,36,360,R,114011,199903,False,90,25,TX,-1.0,77000,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,81000,6.875,9,,P,80,1,F99Q10148933,202903,P,2017-12-01,30,360,R,114029,199904,False,80,0,FL,-1.0,33800,9,N,N,SF,9,227,FRM,Other servicers,"NATIONSBANK, N.A."
N,1,57000,6.875,9,,C,62,1,F99Q10148947,202902,P,2017-12-01,19,360,R,114044,199903,False,62,0,GA,-1.0,30200,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
Y,2,67000,6.875,9,,P,95,1,F99Q10148968,202902,P,2017-12-01,35,360,R,114066,199903,False,95,30,KS,-1.0,66700,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
Y,1,55000,6.875,9,,P,85,1,F99Q10148981,202902,P,2017-12-01,31,360,R,114080,199903,False,85,12,FL,-1.0,32700,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,63000,6.875,9,,P,80,1,F99Q10148999,202903,S,2017-12-01,36,360,R,114099,199904,False,80,0,SC,-1.0,29500,9,N,N,CO,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,53000,6.625,9,201708.0,N,69,1,F99Q10149017,202903,S,2017-08-01,43,360,R,114118,199904,True,69,0,MD,1.0,21800,9,N,N,CO,9,223,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,56000,6.875,9,,C,80,1,F99Q10149028,202903,P,2017-12-01,37,360,R,114130,199904,False,80,17,FL,-1.0,32900,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,1,47000,6.75,9,,P,95,1,F99Q10149043,202902,P,2017-12-01,17,360,R,114146,199903,False,95,30,NC,-1.0,27500,9,N,N,SF,9,228,FRM,Other servicers,"NATIONSBANK, N.A."
N,1,69000,6.875,9,,N,78,1,F99Q10149059,202903,P,2017-12-01,44,360,R,114163,199904,False,78,12,FL,-1.0,34200,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,76000,6.75,9,,P,41,1,F99Q10149073,202903,P,2017-12-01,27,360,R,114178,199904,False,41,0,AR,-1.0,72400,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,71000,6.875,9,,N,47,1,F99Q10149078,202903,P,2017-12-01,32,360,R,114184,199904,False,47,0,TX,-1.0,76000,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,1,48000,6.875,9,,N,72,1,F99Q10149098,202903,P,2017-12-01,39,360,R,114205,199904,False,72,0,MO,-1.0,65800,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
Y,2,125000,7.25,9,,P,95,1,F99Q10149128,202902,P,2017-12-01,22,360,T,114236,199903,False,95,30,KY,-1.0,40000,9,N,N,PU,9,228,FRM,Other servicers,"NATIONSBANK, N.A."
N,1,146000,7.25,9,,N,53,1,F99Q10149168,202902,I,2017-12-01,11,360,R,114277,199903,False,53,0,CA,-1.0,94500,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,145000,6.625,9,,N,90,1,F99Q10149228,201902,P,2017-12-01,16,240,R,114337,199903,False,90,12,IN,-1.0,46200,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,1,141000,6.875,9,201707.0,P,95,1,F99Q10149393,202902,P,2017-07-01,36,360,T,114503,199903,True,95,30,TX,1.0,75000,9,N,N,SF,9,223,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,1,86000,6.625,9,,P,80,1,F99Q10149399,202902,P,2017-12-01,18,360,T,114510,199903,False,80,0,TX,-1.0,75100,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,1,172000,6.875,9,201704.0,N,66,1,F99Q10149418,202903,P,2017-04-01,43,360,R,114530,199904,True,66,0,NC,1.0,27300,9,N,N,SF,9,219,FRM,Other servicers,"NATIONSBANK, N.A."
Y,1,92000,6.75,9,,P,95,1,F99Q10149438,202903,P,2017-12-01,32,360,R,114549,199904,False,95,30,NC,-1.0,28200,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,122000,6.75,9,,C,60,1,F99Q10149443,202903,I,2017-12-01,33,360,R,114555,199904,False,60,0,VA,-1.0,22100,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,194000,6.625,9,,P,80,1,F99Q10149472,202903,P,2017-12-01,47,360,R,114585,199904,False,80,0,SC,-1.0,29000,9,N,N,PU,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,81000,6.875,9,,N,90,1,F99Q10149494,202903,P,2017-12-01,27,360,R,114608,199904,False,90,25,VA,-1.0,23400,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,1,52000,6.75,9,,N,95,1,F99Q10149505,202902,P,2017-12-01,16,360,R,114620,199903,False,95,30,GA,-1.0,30800,9,N,N,SF,9,228,FRM,Other servicers,"NATIONSBANK, N.A."
N,2,42000,6.875,9,,P,80,1,F99Q10149516,202903,I,2017-12-01,38,360,R,114631,199904,False,80,0,VA,-1.0,22900,9,N,N,PU,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,1,47000,6.75,9,,P,95,1,F99Q10149517,202903,P,2017-12-01,33,360,R,114633,199904,False,95,30,SC,-1.0,29600,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,1,59000,6.75,9,,N,71,1,F99Q10149586,202902,P,2017-12-01,30,360,R,114703,199903,False,71,0,NC,-1.0,27900,9,N,N,SF,9,228,FRM,Other servicers,"NATIONSBANK, N.A."
Y,1,69000,6.625,9,,P,95,1,F99Q10149587,202902,P,2017-12-01,28,360,R,114705,199903,False,95,30,NC,-1.0,28400,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,1,56000,6.75,9,,C,67,1,F99Q10149610,202902,P,2017-12-01,40,360,R,114729,199903,False,67,0,OK,-1.0,74100,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,47000,6.75,9,,C,75,1,F99Q10149614,202902,P,2017-12-01,23,360,R,114733,199903,False,75,0,AR,-1.0,72000,9,N,N,SF,9,228,FRM,Other servicers,"NATIONSBANK, N.A."
N,1,47000,6.625,9,,C,75,1,F99Q10149619,202902,P,2017-12-01,36,360,R,114739,199903,False,75,0,AR,-1.0,72100,9,N,N,SF,9,228,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
Y,1,136000,6.625,9,,P,95,1,F99Q10149683,202903,P,2017-12-01,39,360,R,114803,199904,False,95,30,NC,-1.0,28000,9,N,N,PU,9,227,FRM,Other servicers,"NATIONSBANK, N.A."
N,1,50000,6.625,9,,C,63,1,F99Q10149696,202903,P,2017-12-01,23,360,R,114817,199904,False,63,0,IN,-1.0,46000,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,82000,6.875,9,,N,80,1,F99Q10149698,202903,P,2017-12-01,16,360,R,114820,199904,False,80,0,VA,-1.0,23600,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,1,104000,6.625,9,,N,87,1,F99Q10149699,202903,P,2017-12-01,40,360,R,114822,199904,False,87,25,NC,-1.0,27000,9,N,N,SF,9,227,FRM,Other servicers,"NATIONSBANK, N.A."
N,2,206000,6.625,9,,P,80,1,F99Q10149730,202903,P,2017-12-01,19,360,R,114854,199904,False,80,0,SC,-1.0,29600,9,N,N,PU,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,55000,6.625,9,,P,80,1,F99Q10149757,202903,S,2017-12-01,40,360,R,114882,199904,False,80,0,GA,-1.0,30000,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,63000,6.75,9,,N,59,1,F99Q10149826,202903,P,2017-12-01,26,360,R,114952,199904,False,59,0,MI,-1.0,48400,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,130000,6.625,9,,P,80,1,F99Q10149874,202903,P,2017-12-01,50,360,R,115001,199904,False,80,0,FL,-1.0,33400,9,N,N,SF,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
N,2,160000,6.875,9,,P,80,1,F99Q10149884,202903,S,2017-12-01,39,360,R,115012,199904,False,80,0,FL,-1.0,34900,9,N,N,CO,9,227,FRM,"BANK OF AMERICA, N.A.","NATIONSBANK, N.A."
